,Hedge,HedgeContext,FativeVerb,FactiveVerbContext,AssertiveVerb,AssertiveVerbContext,ImplicativeVerb,ImplicativeVerbContext,ReportVerb,ReportVerbContext,StrongSub,StrongSubContext,WeakSub,WeakSubContext,PositiveWord,PositiveWordContext,NegativeWord,NegativeWordContext,BiasLexicon,bjp_count,congress_count
149,0.949367089,3.797468354,0.316455696,1.265822785,3.481012658,13.92405063,1.582278481,6.329113924,4.746835443,18.03797468,6.64556962,23.10126582,12.97468354,43.03797468,2.848101266,11.39240506,7.594936709,27.53164557,20.25316456,2.53164557,0.316455696
150,1.793721973,6.950672646,2.01793722,7.847533632,4.708520179,17.71300448,0.448430493,1.793721973,5.829596413,21.52466368,5.156950673,17.04035874,10.31390135,34.52914798,5.605381166,19.95515695,4.035874439,14.57399103,30.94170404,6.278026906,4.932735426
151,2.059496568,8.009153318,1.601830664,5.949656751,5.720823799,21.28146453,2.517162471,10.06864989,7.551487414,27.68878719,5.949656751,21.51029748,13.04347826,42.56292906,5.034324943,19.67963387,2.974828375,11.8993135,29.9771167,3.661327231,3.203661327
152,2.247191011,8.988764045,2.247191011,8.988764045,3.93258427,14.60674157,1.123595506,4.494382022,6.741573034,24.71910112,12.92134831,44.38202247,11.23595506,36.51685393,3.93258427,15.73033708,12.35955056,39.88764045,16.29213483,13.48314607,2.247191011
153,1.694915254,6.779661017,0.847457627,3.389830508,8.474576271,32.20338983,0,0,10.16949153,37.28813559,2.542372881,10.16949153,9.322033898,32.20338983,0.847457627,3.389830508,4.237288136,16.10169492,33.89830508,1.694915254,5.084745763
154,1.647058824,6.588235294,0.941176471,3.529411765,3.294117647,13.17647059,1.411764706,5.647058824,11.05882353,37.41176471,6.823529412,23.52941176,11.52941176,36.23529412,2.117647059,8,7.529411765,24.94117647,23.76470588,12.23529412,3.058823529
155,1.005586592,4.022346369,0.893854749,3.575418994,1.340782123,5.139664804,1.56424581,6.033519553,5.251396648,19.10614525,5.698324022,21.00558659,13.18435754,41.00558659,5.363128492,19.88826816,3.798882682,13.63128492,21.89944134,3.463687151,1.340782123
156,2.392344498,9.56937799,2.392344498,9.56937799,2.392344498,8.612440191,2.392344498,9.090909091,6.220095694,18.66028708,9.56937799,33.49282297,11.00478469,37.79904306,2.870813397,10.04784689,6.220095694,22.48803828,24.40191388,6.698564593,2.870813397
157,1.371571072,4.987531172,0.748129676,2.992518703,1.87032419,7.10723192,0.872817955,3.366583541,6.109725686,22.06982544,4.987531172,18.0798005,12.59351621,41.89526185,4.862842893,17.95511222,3.241895262,12.21945137,23.69077307,4.987531172,3.241895262
158,1.307189542,4.575163399,0.435729847,1.74291939,1.74291939,6.535947712,0.653594771,2.614379085,8.278867102,29.41176471,10.89324619,38.34422658,16.33986928,48.80174292,6.753812636,23.74727669,11.98257081,39.21568627,20.26143791,10.45751634,1.74291939
159,0.344827586,1.379310345,2.413793103,9.655172414,3.793103448,13.79310345,0.689655172,2.75862069,11.03448276,41.03448276,8.275862069,28.96551724,10.34482759,35.86206897,2.068965517,7.931034483,11.03448276,36.55172414,26.89655172,4.827586207,2.75862069
160,3.404255319,12.9787234,1.276595745,5.106382979,3.404255319,12.9787234,1.70212766,6.808510638,6.595744681,24.25531915,16.59574468,51.27659574,25.53191489,70.21276596,7.234042553,25.31914894,7.446808511,26.38297872,28.93617021,4.468085106,0.85106383
161,2.445652174,8.967391304,1.630434783,6.52173913,3.532608696,13.58695652,0.815217391,3.260869565,9.239130435,34.7826087,5.97826087,21.73913043,11.14130435,37.77173913,2.717391304,10.32608696,3.260869565,12.5,23.91304348,9.239130435,6.52173913
162,1.923076923,7.692307692,0,0,8.461538462,32.30769231,0,0,15.76923077,51.53846154,9.615384615,33.84615385,16.92307692,51.92307692,3.461538462,13.46153846,8.461538462,31.15384615,35.38461538,14.61538462,3.846153846
163,3.381014304,12.2236671,0.78023407,3.120936281,2.080624187,8.322496749,1.300390117,4.941482445,7.412223667,25.35760728,12.61378414,43.04291287,16.38491547,52.40572172,4.031209363,15.08452536,7.932379714,28.21846554,27.69830949,8.322496749,1.56046814
164,1.347708895,5.121293801,1.078167116,3.773584906,3.504043127,13.47708895,0.808625337,3.234501348,11.32075472,38.00539084,9.164420485,32.0754717,14.55525606,44.20485175,3.773584906,14.01617251,6.199460916,22.37196765,29.11051213,4.582210243,4.312668464
165,2.597402597,9.87012987,0.779220779,3.116883117,4.415584416,15.58441558,1.818181818,6.493506494,7.272727273,25.97402597,6.493506494,22.5974026,11.94805195,38.96103896,4.935064935,17.4025974,3.116883117,11.94805195,25.97402597,4.675324675,4.675324675
166,2.209944751,8.287292818,2.209944751,8.839779006,4.419889503,17.12707182,1.657458564,6.629834254,9.392265193,32.59668508,6.629834254,23.75690608,9.392265193,30.38674033,1.657458564,6.629834254,5.524861878,20.99447514,31.49171271,2.762430939,1.104972376
167,1.428571429,5.714285714,2.142857143,8.571428571,2.857142857,10.71428571,0,0,9.285714286,32.85714286,3.571428571,12.85714286,6.428571429,22.85714286,2.857142857,10,5,18.57142857,20.71428571,2.857142857,1.428571429
168,1.01010101,4.04040404,1.01010101,4.04040404,4.545454545,16.66666667,0,0,9.090909091,32.82828283,11.11111111,39.39393939,9.090909091,30.3030303,8.585858586,30.3030303,6.565656566,23.73737374,20.2020202,4.04040404,1.515151515
169,1.160092807,4.64037123,0.696055684,2.784222738,2.320185615,8.816705336,0.464037123,1.856148492,6.728538283,24.36194896,5.104408353,16.47331787,7.192575406,26.45011601,1.856148492,6.960556845,5.800464037,19.95359629,20.64965197,5.800464037,2.088167053
170,1.176470588,4.705882353,0.392156863,1.568627451,1.960784314,7.843137255,0,0,6.274509804,21.96078431,7.058823529,26.2745098,11.37254902,37.25490196,4.31372549,17.25490196,7.058823529,24.31372549,25.09803922,2.745098039,2.745098039
171,0.37037037,1.481481481,1.111111111,4.444444444,4.074074074,15.92592593,0.37037037,1.481481481,7.037037037,26.2962963,5.925925926,19.62962963,8.518518519,30,2.222222222,8.888888889,8.148148148,26.2962963,30.37037037,1.481481481,3.703703704
172,0.308641975,1.234567901,1.234567901,4.938271605,5.24691358,20.0617284,2.160493827,8.641975309,8.641975309,30.86419753,11.41975309,35.80246914,15.74074074,48.45679012,5.24691358,20.67901235,9.259259259,31.48148148,28.08641975,5.555555556,1.234567901
173,0.862068966,3.448275862,0,0,2.586206897,10.34482759,0,0,6.034482759,21.55172414,6.896551724,24.13793103,12.93103448,44.82758621,4.310344828,16.37931034,8.620689655,29.31034483,33.62068966,9.482758621,2.586206897
174,0.613496933,2.45398773,0.204498978,0.81799591,3.476482618,13.08793456,2.249488753,8.99795501,7.975460123,28.42535787,9.202453988,31.90184049,11.04294479,35.78732106,3.476482618,13.29243354,7.157464213,25.76687117,22.29038855,7.770961145,2.044989775
175,1.550387597,6.201550388,0.775193798,3.100775194,6.976744186,26.74418605,0.775193798,3.100775194,10.07751938,37.59689922,9.689922481,33.72093023,6.589147287,24.03100775,1.937984496,7.751937984,6.589147287,22.09302326,28.68217054,2.713178295,2.713178295
176,3.009259259,11.34259259,0.925925926,3.703703704,5.787037037,21.2962963,0.925925926,3.240740741,10.18518519,34.49074074,12.26851852,39.35185185,16.66666667,49.30555556,4.398148148,17.36111111,6.25,21.52777778,29.39814815,3.240740741,2.546296296
177,0.900900901,3.603603604,0.600600601,2.402402402,3.903903904,13.81381381,0,0,6.306306306,24.02402402,12.01201201,39.33933934,13.21321321,40.24024024,10.51051051,36.63663664,4.504504505,16.81681682,23.72372372,1.201201201,3.603603604
178,1.094890511,4.01459854,0,0,3.649635036,13.86861314,0.364963504,1.459854015,7.664233577,27.37226277,11.67883212,40.87591241,14.59854015,50.3649635,4.744525547,17.15328467,8.02919708,28.46715328,25.18248175,1.423487544,3.202846975
179,0,0,0.507614213,2.030456853,2.538071066,10.15228426,0.507614213,2.030456853,5.076142132,19.79695431,6.091370558,19.79695431,13.19796954,46.1928934,3.553299492,13.70558376,4.568527919,16.75126904,29.94923858,1.01010101,5.555555556
180,2.845528455,10.56910569,0.81300813,3.25203252,7.317073171,28.86178862,0.81300813,3.25203252,10.16260163,36.58536585,6.910569106,24.79674797,11.78861789,42.27642276,4.471544715,15.85365854,2.845528455,11.38211382,28.86178862,0.389105058,0.389105058
181,0.852272727,3.409090909,0,0,5.681818182,20.73863636,0.568181818,2.272727273,6.25,21.59090909,6.818181818,23.57954545,15.34090909,48.57954545,5.965909091,22.72727273,2.556818182,9.943181818,30.68181818,1.983002833,0.566572238
182,3.097345133,11.94690265,0.442477876,1.769911504,3.982300885,15.48672566,0.884955752,3.539823009,4.424778761,16.37168142,3.982300885,15.48672566,15.48672566,48.2300885,4.424778761,17.69911504,1.769911504,5.752212389,30.53097345,2.173913043,0.434782609
183,1.675977654,6.703910615,2.234636872,8.938547486,6.703910615,24.58100559,2.234636872,8.938547486,11.73184358,39.10614525,3.910614525,13.40782123,13.96648045,49.16201117,1.675977654,6.703910615,5.027932961,16.20111732,27.93296089,1.648351648,1.098901099
184,2.48447205,8.695652174,3.105590062,12.42236025,3.726708075,14.9068323,0,0,11.18012422,38.50931677,4.347826087,15.52795031,16.77018634,47.82608696,2.48447205,9.937888199,5.590062112,21.11801242,24.22360248,0.617283951,0.617283951
185,3.370786517,13.48314607,0.561797753,2.247191011,2.808988764,11.23595506,2.247191011,8.988764045,6.179775281,23.59550562,6.179775281,21.91011236,23.03370787,65.73033708,1.685393258,6.741573034,5.056179775,19.66292135,24.71910112,0,0.561797753
186,1.240694789,4.962779156,4.218362283,16.37717122,5.210918114,18.36228288,1.488833747,5.955334988,11.91066998,38.46153846,4.466501241,16.62531017,13.15136476,43.17617866,0.992555831,3.970223325,5.955334988,21.58808933,29.28039702,1.228501229,1.474201474
187,1.002004008,4.008016032,1.20240481,4.809619238,2.404809619,9.619238477,2.004008016,8.016032064,4.408817635,16.43286573,9.819639279,31.66332665,16.63326653,50.1002004,6.012024048,22.04408818,7.214428858,24.4488978,29.65931864,1.402805611,1.002004008
188,1.97044335,7.881773399,5.418719212,18.71921182,4.433497537,16.25615764,0.492610837,1.97044335,10.34482759,33.00492611,5.911330049,22.66009852,12.31527094,35.96059113,2.955665025,11.8226601,0.985221675,3.9408867,34.48275862,0,0
189,3.220338983,11.86440678,1.86440678,6.949152542,1.355932203,5.084745763,1.355932203,5.254237288,5.254237288,18.81355932,9.322033898,29.83050847,14.40677966,45.93220339,5.254237288,19.15254237,5.254237288,18.30508475,22.20338983,0.331674959,0
190,1.671309192,5.849582173,0.835654596,3.064066852,3.064066852,11.97771588,1.39275766,5.571030641,6.963788301,24.79108635,13.09192201,40.94707521,17.82729805,55.98885794,3.899721448,15.04178273,10.02785515,34.26183844,23.11977716,1.104972376,1.657458564
191,0.682593857,2.730375427,0.682593857,2.730375427,1.706484642,6.825938567,1.365187713,4.778156997,4.09556314,15.6996587,5.460750853,20.13651877,11.94539249,39.93174061,1.023890785,4.09556314,7.508532423,27.30375427,17.40614334,0.33557047,0.67114094
192,0.62305296,2.492211838,0.934579439,3.738317757,3.115264798,11.83800623,0,0,5.607476636,20.56074766,4.984423676,18.38006231,10.90342679,36.44859813,2.803738318,10.59190031,5.295950156,19.62616822,24.92211838,0.934579439,0.31152648
193,0.505050505,2.02020202,0.505050505,2.02020202,3.535353535,14.14141414,0,0,8.080808081,29.29292929,9.090909091,31.31313131,17.17171717,53.03030303,3.03030303,12.12121212,9.090909091,31.81818182,23.73737374,0,0
194,3.225806452,12.3655914,0,0,4.301075269,17.20430108,0.537634409,2.150537634,5.376344086,20.43010753,4.838709677,16.66666667,16.66666667,47.84946237,0,0,10.75268817,34.40860215,25.80645161,1.075268817,1.075268817
195,1.221374046,4.885496183,1.221374046,4.885496183,0.916030534,3.358778626,0.305343511,1.221374046,1.984732824,7.328244275,5.038167939,17.2519084,17.09923664,52.36641221,8.091603053,28.39694656,1.984732824,7.022900763,22.7480916,1.524390244,1.37195122
196,1.212121212,4.242424242,2.02020202,8.080808081,1.414141414,5.656565657,2.424242424,8.888888889,3.232323232,12.92929293,13.93939394,42.62626263,16.36363636,53.13131313,9.292929293,34.54545455,6.464646465,22.82828283,27.07070707,3.006012024,1.002004008
197,1.242236025,4.968944099,0.621118012,2.48447205,6.211180124,22.98136646,0.621118012,2.48447205,16.14906832,47.82608696,11.18012422,37.26708075,6.211180124,22.98136646,3.105590062,12.42236025,4.347826087,16.14906832,37.26708075,0,1.829268293
198,0.666666667,2.666666667,0,0,4,15.33333333,0.666666667,2.666666667,10,37.33333333,11.33333333,44,12.66666667,44.66666667,4.666666667,18.66666667,0,0,36,1.324503311,8.609271523
199,1.875,7.5,0.625,2.5,1.875,7.5,0.625,2.5,9.375,33.125,6.25,23.75,7.5,25,3.75,15,1.875,7.5,31.875,1.234567901,3.703703704
200,1.923076923,7.692307692,0.320512821,1.282051282,3.205128205,12.82051282,0.641025641,2.564102564,4.166666667,16.66666667,4.807692308,17.94871795,16.66666667,51.28205128,9.935897436,32.69230769,1.282051282,4.487179487,25.64102564,0.955414013,0.318471338
201,0,0,0,0,5.555555556,16.66666667,5.555555556,22.22222222,8.333333333,22.22222222,11.11111111,38.88888889,22.22222222,63.88888889,11.11111111,33.33333333,8.333333333,27.77777778,27.77777778,2.777777778,0
202,0.421940928,1.687763713,0.421940928,1.687763713,2.109704641,6.329113924,2.109704641,8.438818565,4.219409283,13.92405063,6.329113924,22.3628692,15.18987342,46.41350211,6.329113924,23.62869198,5.063291139,20.25316456,28.27004219,0.418410042,0.418410042
203,1.746724891,6.550218341,2.183406114,7.860262009,2.620087336,9.6069869,0.873362445,3.493449782,4.80349345,18.34061135,6.113537118,20.96069869,17.03056769,50.65502183,3.493449782,12.22707424,2.183406114,6.986899563,29.25764192,0.865800866,1.731601732
204,0.546448087,2.18579235,0.819672131,2.732240437,7.37704918,27.32240437,0.273224044,1.092896175,9.289617486,32.78688525,4.371584699,15.84699454,11.74863388,39.89071038,4.098360656,15.84699454,1.092896175,4.371584699,28.68852459,1.89701897,0.54200542
205,1.886792453,7.547169811,0.943396226,3.773584906,5.660377358,20.75471698,0,0,8.490566038,32.0754717,13.20754717,46.22641509,17.9245283,57.54716981,7.547169811,29.24528302,6.603773585,21.69811321,30.18867925,0,0
206,1.400560224,5.322128852,0.56022409,2.240896359,3.081232493,11.20448179,0.840336134,3.081232493,5.322128852,19.32773109,5.042016807,17.36694678,12.88515406,42.01680672,4.201680672,14.84593838,3.641456583,13.44537815,28.85154062,1.960784314,1.400560224
207,2.445652174,9.782608696,0.543478261,2.173913043,4.347826087,16.0326087,1.086956522,3.804347826,6.52173913,24.45652174,8.152173913,27.98913043,16.57608696,51.63043478,6.52173913,25,6.25,22.55434783,27.17391304,3.260869565,0.27173913
208,5,16.66666667,3.333333333,8.333333333,3.333333333,13.33333333,0,0,5,16.66666667,15,48.33333333,20,56.66666667,16.66666667,58.33333333,1.666666667,6.666666667,36.66666667,3.333333333,0
209,0.909090909,3.636363636,2.363636364,9.454545455,1.090909091,4,1.636363636,6.363636364,4.363636364,15.63636364,6.909090909,25.45454545,14.18181818,45.63636364,4.909090909,18.54545455,4.545454545,16.72727273,24,1.086956522,0.362318841
210,1.183431953,4.733727811,4.437869822,17.15976331,2.071005917,7.98816568,1.479289941,5.917159763,4.437869822,15.97633136,7.396449704,28.40236686,14.79289941,42.01183432,5.325443787,17.75147929,4.142011834,15.97633136,23.07692308,1.183431953,0.295857988
211,0.931677019,3.726708075,2.173913043,8.695652174,1.242236025,4.968944099,0,0,1.863354037,7.142857143,7.453416149,23.91304348,14.28571429,45.34161491,7.142857143,25.1552795,2.795031056,10.55900621,21.42857143,1.840490798,0
212,1.556420233,6.225680934,1.945525292,7.782101167,0.778210117,3.112840467,1.945525292,7.782101167,1.945525292,7.782101167,8.171206226,29.18287938,14.39688716,47.47081712,8.949416342,31.90661479,1.167315175,4.280155642,23.3463035,0.383141762,0.383141762
213,1.762114537,7.04845815,2.202643172,8.810572687,5.066079295,19.82378855,1.101321586,4.405286344,6.607929515,24.00881057,5.286343612,20.04405286,19.82378855,59.25110132,7.04845815,25.77092511,3.303964758,12.55506608,27.97356828,1.318681319,0
214,1.840490798,6.952965235,2.249488753,8.99795501,0.613496933,2.45398773,0.81799591,3.27198364,3.680981595,14.5194274,8.588957055,30.47034765,12.67893661,41.71779141,3.476482618,13.49693252,4.90797546,18.60940695,16.76891616,0.204081633,0
215,1.166180758,4.664723032,4.081632653,16.32653061,2.040816327,7.871720117,1.457725948,5.83090379,4.373177843,15.74344023,7.288629738,27.98833819,15.45189504,44.3148688,5.247813411,17.49271137,4.081632653,15.74344023,22.74052478,1.166180758,0.29154519
216,1.215805471,4.559270517,4.255319149,16.41337386,1.823708207,6.382978723,0.911854103,3.647416413,3.647416413,12.15805471,5.775075988,22.18844985,12.15805471,35.8662614,4.863221884,15.80547112,3.343465046,13.06990881,20.97264438,1.215805471,0.303951368
217,2.645502646,9.523809524,0,0,1.587301587,5.82010582,1.058201058,4.232804233,2.645502646,9.523809524,7.936507937,26.45502646,12.6984127,41.26984127,8.465608466,30.15873016,0,0,20.10582011,0,0
218,0.792079208,2.97029703,2.178217822,8.712871287,0.99009901,3.96039604,0.396039604,1.584158416,2.376237624,9.504950495,3.762376238,13.66336634,13.06930693,41.38613861,4.356435644,15.64356436,2.772277228,10.69306931,23.56435644,1.361867704,0.194552529
219,1.762114537,6.607929515,0.220264317,0.881057269,2.422907489,9.251101322,1.982378855,7.929515419,5.066079295,18.94273128,6.167400881,22.02643172,13.87665198,43.83259912,4.405286344,17.18061674,5.286343612,19.16299559,21.58590308,1.982378855,1.321585903
220,0.533807829,2.135231317,0.889679715,3.558718861,1.245551601,4.982206406,1.067615658,4.270462633,4.09252669,14.59074733,7.829181495,26.15658363,14.41281139,47.86476868,5.516014235,20.6405694,5.516014235,17.79359431,24.19928826,3.197158082,2.309058615
221,3.773584906,14.33962264,0.377358491,1.509433962,2.264150943,9.056603774,0.377358491,1.509433962,5.660377358,19.62264151,7.547169811,26.41509434,14.33962264,44.52830189,6.037735849,23.01886792,1.509433962,6.037735849,23.01886792,1.865671642,1.119402985
222,3.667481663,13.69193154,0.488997555,1.95599022,5.86797066,21.02689487,0.488997555,1.95599022,7.579462103,27.38386308,4.88997555,16.62591687,15.15892421,47.18826406,3.178484108,12.71393643,2.689486553,10.02444988,20.29339853,2.657004831,0.966183575
223,1.411764706,5.647058824,2.117647059,8.470588235,3.764705882,14.82352941,1.176470588,4.470588235,5.882352941,20.23529412,4.235294118,15.52941176,11.05882353,36.94117647,3.294117647,12.47058824,4.470588235,16.47058824,28.23529412,0.469483568,0.234741784
224,0.690846287,2.763385147,0.518134715,2.07253886,3.972366149,15.19861831,1.03626943,4.14507772,6.390328152,23.31606218,8.462867012,29.36096718,15.02590674,47.32297064,6.21761658,21.76165803,4.14507772,15.71675302,23.31606218,0.17211704,1.376936317
